InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
569331,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,03-10-2011 13:39,0.65,16875.0,United Kingdom
539470,22297,HEART IVORY TRELLIS SMALL,6,19-12-2010 14:03,1.25,14472.0,United Kingdom
570482,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,10-10-2011 17:00,1.65,17459.0,United Kingdom
573340,20719,WOODLAND CHARLOTTE BAG,2,30-10-2011 11:55,0.85,14159.0,United Kingdom
563112,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,12-08-2011 11:09,0.42,14849.0,United Kingdom
580393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,04-12-2011 10:51,2.95,16438.0,United Kingdom
576672,21481,FAWN BLUE HOT WATER BOTTLE,36,16-11-2011 11:59,3.39,12731.0,France
545710,22264,FELT FARM ANIMAL WHITE BUNNY ,12,07-03-2011 09:52,0.85,13117.0,United Kingdom
573481,23084,RABBIT NIGHT LIGHT,18,31-10-2011 11:10,2.08,13994.0,United Kingdom
551283,22630,DOLLY GIRL LUNCH BOX,4,27-04-2011 14:01,1.95,16755.0,United Kingdom
572086,23130,MISTLETOE HEART WREATH GREEN,4,20-10-2011 14:30,4.15,13897.0,United Kingdom
577286,21619,4 VANILLA BOTANICAL CANDLES,2,18-11-2011 12:39,1.25,14606.0,United Kingdom
C569032,22659,LUNCH BOX I LOVE LONDON,-36,30-09-2011 10:40,1.65,15061.0,United Kingdom
574740,22071,SMALL WHITE RETROSPOT MUG IN BOX ,36,06-11-2011 16:07,3.39,12357.0,Switzerland
566847,22356,CHARLOTTE BAG PINK POLKADOT,5,15-09-2011 11:57,0.85,15005.0,United Kingdom
570790,22147,FELTCRAFT BUTTERFLY HEARTS,12,12-10-2011 11:55,1.45,13575.0,United Kingdom
552265,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2,08-05-2011 11:41,3.25,14161.0,United Kingdom
545053,22029,SPACEBOY BIRTHDAY CARD,12,27-02-2011 12:41,0.42,17516.0,United Kingdom
538943,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,72,15-12-2010 11:15,0.85,14060.0,United Kingdom
559654,84212,"ASSORTED FLOWER COLOUR ""LEIS""",24,11-07-2011 12:54,0.65,13098.0,United Kingdom
560650,85116,BLACK CANDELABRA T-LIGHT HOLDER,4,20-07-2011 11:38,0.65,15529.0,United Kingdom
572055,21326,AGED GLASS SILVER T-LIGHT HOLDER,3,20-10-2011 12:34,0.65,17346.0,United Kingdom
577511,22151,PLACE SETTING WHITE HEART,5,20-11-2011 12:53,0.42,17561.0,United Kingdom
563708,23202,JUMBO BAG VINTAGE LEAF,10,18-08-2011 15:09,2.08,17001.0,United Kingdom
571710,23427,STOOL HOME SWEET HOME ,2,18-10-2011 15:54,12.5,13032.0,United Kingdom
C567691,21485,RETROSPOT HEART HOT WATER BOTTLE,-2,21-09-2011 17:04,4.95,17567.0,United Kingdom
555106,21164,HOME SWEET HOME METAL SIGN ,6,31-05-2011 14:14,2.95,12790.0,Netherlands
565221,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,8,01-09-2011 18:49,3.75,16525.0,United Kingdom
557007,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,16-06-2011 11:30,0.65,12484.0,Spain
546155,22150,3 STRIPEY MICE FELTCRAFT,6,10-03-2011 08:29,1.95,15632.0,United Kingdom
540515,21169,YOU'RE CONFUSING ME METAL SIGN ,2,09-01-2011 11:54,1.69,15059.0,United Kingdom
567849,21391,FRENCH LAVENDER SCENT HEART,3,22-09-2011 13:15,0.75,15571.0,United Kingdom
562517,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,6,05-08-2011 12:27,2.08,15719.0,United Kingdom
564438,20728,LUNCH BAG CARS BLUE,10,25-08-2011 12:11,1.65,16628.0,United Kingdom
556466,22423,REGENCY CAKESTAND 3 TIER,5,12-06-2011 11:07,12.75,15465.0,United Kingdom
539642,21907,I'M ON HOLIDAY METAL SIGN,2,20-12-2010 15:35,2.1,15867.0,United Kingdom
554808,20726,LUNCH BAG WOODLAND,2,26-05-2011 13:01,1.65,17059.0,United Kingdom
572923,22617,BAKING SET SPACEBOY DESIGN,3,27-10-2011 08:35,4.95,15948.0,United Kingdom
572544,37500,TEA TIME TEAPOT IN GIFT BOX,3,24-10-2011 16:34,4.95,16023.0,United Kingdom
562275,22634,CHILDS BREAKFAST SET SPACEBOY ,2,04-08-2011 10:04,9.95,12689.0,France
540943,20654,FIRST CLASS LUGGAGE TAG ,1,12-01-2011 12:31,1.25,17841.0,United Kingdom
543821,47566,PARTY BUNTING,4,14-02-2011 09:24,4.95,17667.0,United Kingdom
538368,22420,LIPSTICK PEN BABY PINK,1,12-12-2010 10:57,0.42,15503.0,United Kingdom
572306,22283,6 EGG HOUSE PAINTED WOOD,1,23-10-2011 15:11,7.95,17841.0,United Kingdom
572721,22595,GINGHAM HEART DECORATION,12,25-10-2011 15:07,0.85,16201.0,United Kingdom
544664,21533,RETROSPOT LARGE MILK JUG,3,22-02-2011 14:55,4.95,16045.0,United Kingdom
573350,23486,ANTIQUE HEART SHELF UNIT,1,30-10-2011 12:32,16.65,17725.0,United Kingdom
541413,21181,PLEASE ONE PERSON METAL SIGN,6,17-01-2011 16:14,2.1,13859.0,United Kingdom
567424,21213,PACK OF 72 SKULL CAKE CASES,24,20-09-2011 11:16,0.55,16369.0,United Kingdom
558906,22563,HAPPY STENCIL CRAFT,3,04-07-2011 16:35,1.25,15555.0,United Kingdom
546466,85099B,JUMBO BAG RED RETROSPOT,1,14-03-2011 11:04,1.95,18118.0,United Kingdom
541711,21668,RED STRIPE CERAMIC DRAWER KNOB,12,21-01-2011 11:18,1.25,14646.0,Netherlands
562809,72232,FENG SHUI PILLAR CANDLE,2,09-08-2011 15:12,0.19,16775.0,United Kingdom
572318,23167,SMALL CERAMIC TOP STORAGE JAR ,11,23-10-2011 16:19,0.83,15436.0,United Kingdom
570093,22991,GIRAFFE WOODEN RULER,1,07-10-2011 11:55,1.95,18096.0,United Kingdom
547669,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,24-03-2011 13:37,4.25,12748.0,United Kingdom
542001,22608,PENS ASSORTED FUNKY JEWELED ,72,25-01-2011 10:56,0.21,14298.0,United Kingdom
575843,23582,VINTAGE DOILY JUMBO BAG RED ,1,11-11-2011 12:02,2.08,14446.0,United Kingdom
567327,23341,PINK DINER WALL CLOCK,2,19-09-2011 14:43,8.5,13102.0,United Kingdom
581336,85066,CREAM SWEETHEART MINI CHEST,2,08-12-2011 12:10,12.75,16161.0,United Kingdom
C539035,22461,SAVOY ART DECO CLOCK,-1,15-12-2010 14:33,12.75,15535.0,United Kingdom
573914,21810,CHRISTMAS HANGING STAR WITH BELL,48,01-11-2011 15:53,0.39,14383.0,United Kingdom
540502,22685,FRENCH BLUE METAL DOOR SIGN 0,10,09-01-2011 10:50,1.25,13183.0,United Kingdom
574726,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,06-11-2011 14:56,1.65,14664.0,United Kingdom
543131,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,03-02-2011 15:23,0.29,13539.0,United Kingdom
549665,84997C,CHILDRENS CUTLERY POLKADOT BLUE,5,11-04-2011 12:17,4.15,14541.0,United Kingdom
542398,21773,DECORATIVE ROSE BATHROOM BOTTLE,4,27-01-2011 15:36,1.25,13174.0,United Kingdom
560580,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,4,19-07-2011 15:23,9.95,14088.0,United Kingdom
572669,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,8,25-10-2011 13:10,0.39,16549.0,United Kingdom
547498,22633,HAND WARMER UNION JACK,1,23-03-2011 12:24,2.1,15021.0,United Kingdom
558704,22607,WOODEN ROUNDERS GARDEN SET ,8,01-07-2011 12:50,8.5,17505.0,United Kingdom
573007,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,27-10-2011 12:22,9.95,16009.0,United Kingdom
574196,23251,VINTAGE RED ENAMEL TRIM MUG ,12,03-11-2011 11:59,1.25,15227.0,United Kingdom
538517,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,12-12-2010 16:05,3.75,17618.0,United Kingdom
564866,23035,DRAWER KNOB CERAMIC IVORY,6,31-08-2011 10:40,1.45,14660.0,United Kingdom
554371,84584,PINK GINGHAM CAT WITH SCARF,6,24-05-2011 10:42,2.55,17659.0,United Kingdom
542345,21385,IVORY HANGING DECORATION  HEART,6,27-01-2011 11:55,0.85,15910.0,United Kingdom
572861,21668,RED STRIPE CERAMIC DRAWER KNOB,6,26-10-2011 12:46,1.45,14102.0,United Kingdom
563540,22908,PACK OF 20 NAPKINS RED APPLES,12,17-08-2011 12:04,0.85,12473.0,Germany
571323,20724,RED RETROSPOT CHARLOTTE BAG,10,17-10-2011 11:07,0.85,13534.0,United Kingdom
C538341,22752,SET 7 BABUSHKA NESTING BOXES,-96,10-12-2010 14:03,7.65,15514.0,United Kingdom
558696,22383,LUNCH BAG SUKI DESIGN ,10,01-07-2011 12:09,1.65,16746.0,United Kingdom
566734,22865,HAND WARMER OWL DESIGN,1,14-09-2011 14:09,2.1,16910.0,United Kingdom
572896,23296,SET OF 6 TEA TIME BAKING CASES,8,26-10-2011 14:41,1.25,12456.0,Switzerland
544642,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,22-02-2011 11:41,1.25,17811.0,United Kingdom
565129,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,01-09-2011 12:41,2.08,15719.0,United Kingdom
562712,22846,BREAD BIN DINER STYLE RED ,1,08-08-2011 15:00,16.95,13016.0,United Kingdom
558750,23298,SPOTTY BUNTING,3,03-07-2011 10:47,4.95,18226.0,United Kingdom
569228,21259,VICTORIAN SEWING BOX SMALL ,1,02-10-2011 14:47,5.95,15547.0,United Kingdom
568952,22041,"RECORD FRAME 7"" SINGLE SIZE ",18,29-09-2011 15:29,2.55,14305.0,United Kingdom
557055,21936,RED RETROSPOT PICNIC BAG,5,16-06-2011 14:45,2.95,12621.0,Germany
572484,22930,BAKING MOULD HEART MILK CHOCOLATE,2,24-10-2011 13:50,2.55,17220.0,United Kingdom
571895,10135,COLOURING PENCILS BROWN TUBE,20,19-10-2011 14:14,1.25,17824.0,United Kingdom
570498,23220,REINDEER HEART DECORATION GOLD,12,11-10-2011 09:10,0.83,16136.0,United Kingdom
576052,22614,PACK OF 12 SPACEBOY TISSUES,3,13-11-2011 14:48,0.39,15787.0,United Kingdom
543736,22986,GINGHAM ROSE WRAP,25,11-02-2011 12:36,0.42,15044.0,United Kingdom
573872,23284,DOORMAT KEEP CALM AND COME IN,1,01-11-2011 12:35,8.25,17243.0,United Kingdom
576824,20969,RED FLORAL FELTCRAFT SHOULDER BAG,24,16-11-2011 14:26,3.75,12910.0,United Kingdom
566726,35933,PINK STOCKING CHRISTMAS DECORATION,4,14-09-2011 13:12,0.38,15021.0,United Kingdom
568069,84992,72 SWEETHEART FAIRY CAKE CASES,24,23-09-2011 14:05,0.55,13336.0,United Kingdom
580512,85099B,JUMBO BAG RED RETROSPOT,10,04-12-2011 13:55,2.08,12673.0,Germany
537371,22358,KINGS CHOICE TEA CADDY ,2,06-12-2010 12:47,2.95,15028.0,United Kingdom
561020,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,22-07-2011 17:21,0.85,13563.0,United Kingdom
560566,21245,GREEN POLKADOT PLATE ,8,19-07-2011 13:45,1.69,12662.0,Germany
542719,22219,LOVEBIRD HANGING DECORATION WHITE ,1,31-01-2011 14:18,0.85,17619.0,United Kingdom
567167,22694,WICKER STAR ,2,18-09-2011 12:21,2.1,15547.0,United Kingdom
566213,22273,FELTCRAFT DOLL MOLLY,6,09-09-2011 15:09,2.95,14895.0,United Kingdom
571883,23082,SET 6 PAPER TABLE LANTERN HEARTS ,2,19-10-2011 13:58,3.75,14704.0,United Kingdom
541008,22697,GREEN REGENCY TEACUP AND SAUCER,8,13-01-2011 10:48,2.95,17848.0,United Kingdom
552295,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,08-05-2011 14:08,1.45,14224.0,United Kingdom
577723,20727,LUNCH BAG  BLACK SKULL.,2,21-11-2011 12:36,1.65,16713.0,United Kingdom
565971,20712,JUMBO BAG WOODLAND ANIMALS,2,08-09-2011 11:27,2.08,13571.0,United Kingdom
563744,21395,BLUE POLKADOT BEAKER ,48,19-08-2011 09:35,0.39,13266.0,United Kingdom
565967,20750,RED RETROSPOT MINI CASES,12,08-09-2011 11:27,6.35,14646.0,Netherlands
537265,21039,RED RETROSPOT SHOPPING BAG,1,06-12-2010 11:26,2.55,15919.0,United Kingdom
578041,21162,TOXIC AREA  DOOR HANGER ,3,22-11-2011 14:23,0.39,17338.0,United Kingdom
552690,22979,PANTRY WASHING UP BRUSH,12,10-05-2011 15:10,1.45,16676.0,United Kingdom
572051,23506,MINI PLAYING CARDS SPACEBOY ,400,20-10-2011 12:24,0.36,14646.0,Netherlands
580043,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,01-12-2011 12:25,7.95,14527.0,United Kingdom
564321,82494L,WOODEN FRAME ANTIQUE WHITE ,6,24-08-2011 13:22,2.95,15059.0,United Kingdom
567066,22730,ALARM CLOCK BAKELIKE IVORY,4,16-09-2011 12:17,3.75,13418.0,United Kingdom
560239,22990,COTTON APRON PANTRY DESIGN,2,17-07-2011 11:50,4.95,13507.0,United Kingdom
564216,22956,36 FOIL HEART CAKE CASES,6,24-08-2011 09:23,2.1,12642.0,Germany
578153,21846,PINK DIAMANTE PEN IN GIFT BOX,1,23-11-2011 11:22,4.95,12748.0,United Kingdom
550768,22676,FRENCH BLUE METAL DOOR SIGN 1,2,20-04-2011 12:44,1.25,15039.0,United Kingdom
566914,23169,CLASSIC GLASS COOKIE JAR,1,15-09-2011 14:08,4.15,15466.0,United Kingdom
573130,22423,REGENCY CAKESTAND 3 TIER,1,27-10-2011 16:41,12.75,13969.0,United Kingdom
565726,23202,JUMBO BAG VINTAGE LEAF,10,06-09-2011 11:58,2.08,14360.0,United Kingdom
581398,23284,DOORMAT KEEP CALM AND COME IN,10,08-12-2011 13:26,7.08,17243.0,United Kingdom
567183,22507,MEMO BOARD RETROSPOT  DESIGN,4,18-09-2011 15:32,4.95,14769.0,United Kingdom
571053,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,13-10-2011 13:53,4.15,12631.0,Finland
572284,21680,WOODLAND  STICKERS,6,23-10-2011 12:08,0.85,16744.0,United Kingdom
579096,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,28-11-2011 11:07,0.83,15561.0,United Kingdom
558707,21372,MIRRORED WALL ART TABLE LAMP,3,01-07-2011 12:58,0.75,12748.0,United Kingdom
565931,21242,RED RETROSPOT PLATE ,8,08-09-2011 10:35,1.69,12683.0,France
577633,23193,BUFFALO BILL TREASURE BOOK BOX,8,21-11-2011 10:35,2.25,14194.0,United Kingdom
581191,16225,RATTLE SNAKE EGGS,1,07-12-2011 16:56,0.39,17449.0,United Kingdom
546862,15060B,FAIRY CAKE DESIGN UMBRELLA,4,17-03-2011 15:34,3.75,16216.0,United Kingdom
536563,22976,CIRCUS PARADE CHILDRENS EGG CUP ,24,01-12-2010 15:08,1.25,17760.0,United Kingdom
552039,22037,ROBOT BIRTHDAY CARD,12,06-05-2011 08:10,0.42,13081.0,United Kingdom
550803,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,20-04-2011 15:25,1.65,18177.0,United Kingdom
560606,22230,JIGSAW TREE WITH WATERING CAN,48,20-07-2011 10:08,0.29,17422.0,United Kingdom
541281,22892,SET OF SALT AND PEPPER TOADSTOOLS,1,17-01-2011 11:59,1.25,17988.0,United Kingdom
575340,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,72,09-11-2011 14:31,0.83,15485.0,United Kingdom
577745,21172,PARTY METAL SIGN ,24,21-11-2011 14:06,1.45,18139.0,United Kingdom
562108,22334,DINOSAUR PARTY BAG + STICKER SET,1,02-08-2011 15:40,1.65,17809.0,United Kingdom
571445,23221,REINDEER HEART DECORATION SILVER,12,17-10-2011 13:44,0.83,12463.0,Belgium
579132,20961,STRAWBERRY BATH SPONGE ,10,28-11-2011 12:35,1.25,15022.0,United Kingdom
564201,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,24-08-2011 08:09,0.29,12540.0,Spain
559133,21988,PACK OF 6 SKULL PAPER PLATES,2,06-07-2011 13:13,0.85,17861.0,United Kingdom
537077,22951,60 CAKE CASES DOLLY GIRL DESIGN,6,05-12-2010 11:59,0.55,17062.0,United Kingdom
557577,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,21-06-2011 11:02,2.95,14606.0,United Kingdom
581469,21846,PINK DIAMANTE PEN IN GIFT BOX,1,08-12-2011 19:28,4.95,14606.0,United Kingdom
575726,23401,RUSTIC MIRROR WITH LACE HEART,1,10-11-2011 19:12,6.25,16791.0,United Kingdom
576070,20724,RED RETROSPOT CHARLOTTE BAG,5,13-11-2011 15:58,0.85,13451.0,United Kingdom
562558,23548,WRAP MAGIC FOREST ,25,05-08-2011 16:43,0.42,13451.0,United Kingdom
566601,22423,REGENCY CAKESTAND 3 TIER,1,13-09-2011 15:57,12.75,16469.0,United Kingdom
572846,22348,TEA BAG PLATE RED RETROSPOT,6,26-10-2011 12:14,0.85,14550.0,United Kingdom
550446,71459,HANGING JAM JAR T-LIGHT HOLDER,12,18-04-2011 12:36,0.85,13871.0,United Kingdom
548697,21272,SALLE DE BAIN HOOK,24,03-04-2011 10:49,1.25,15482.0,United Kingdom
558293,22610,PENS ASSORTED FUNNY FACE,36,28-06-2011 10:31,0.19,13656.0,United Kingdom
575137,22991,GIRAFFE WOODEN RULER,12,08-11-2011 15:13,1.95,13090.0,United Kingdom
576339,22757,LARGE RED BABUSHKA NOTEBOOK ,2,14-11-2011 15:27,2.46,14096.0,United Kingdom
554268,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,23-05-2011 12:59,2.08,15311.0,United Kingdom
569521,23034,DRAWER KNOB CERAMIC BLACK,6,04-10-2011 14:33,1.45,16474.0,United Kingdom
559685,21749,LARGE RED RETROSPOT WINDMILL,12,11-07-2011 15:22,2.1,12599.0,France
539317,22443,GROW YOUR OWN HERBS SET OF 3,1,16-12-2010 19:04,7.95,17392.0,United Kingdom
543463,22363,GLASS JAR MARMALADE ,1,08-02-2011 14:06,2.95,15311.0,United Kingdom
542611,84763,ZINC FINISH 15CM PLANTER POTS,10,30-01-2011 14:13,1.25,15415.0,United Kingdom
575492,22593,CHRISTMAS GINGHAM STAR,12,10-11-2011 08:06,0.85,18236.0,United Kingdom
543462,21876,POTTERING MUG,12,08-02-2011 13:39,1.25,17655.0,United Kingdom
562542,23298,SPOTTY BUNTING,6,05-08-2011 15:40,4.95,17377.0,United Kingdom
546242,21984,PACK OF 12 PINK PAISLEY TISSUES ,12,10-03-2011 13:07,0.29,16743.0,United Kingdom
566345,21327,SKULLS WRITING SET ,8,12-09-2011 12:27,1.65,17685.0,United Kingdom
574079,23210,WHITE ROCKING HORSE HAND PAINTED,2,02-11-2011 16:19,1.25,17595.0,United Kingdom
547940,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,28-03-2011 14:43,1.25,16814.0,United Kingdom
562445,POST,POSTAGE,3,04-08-2011 18:51,18.0,12417.0,Belgium
570115,20685,DOORMAT RED RETROSPOT,10,07-10-2011 12:37,7.08,13798.0,United Kingdom
537682,22972,CHILDRENS SPACEBOY MUG,12,08-12-2010 10:13,1.65,13599.0,United Kingdom
567182,22427,ENAMEL FLOWER JUG CREAM,1,18-09-2011 15:21,5.95,13334.0,United Kingdom
540259,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,06-01-2011 09:00,4.95,18226.0,United Kingdom
557950,23110,PARISIENNE KEY CABINET ,1,23-06-2011 17:35,5.75,17848.0,United Kingdom
546121,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,09-03-2011 14:30,8.95,14085.0,United Kingdom
550305,47566,PARTY BUNTING,4,17-04-2011 10:27,4.95,17920.0,United Kingdom
545149,22570,FELTCRAFT CUSHION RABBIT,4,28-02-2011 12:19,3.75,15062.0,United Kingdom
569535,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,04-10-2011 15:41,6.95,15044.0,United Kingdom
547537,20723,STRAWBERRY CHARLOTTE BAG,10,23-03-2011 15:16,0.85,13534.0,United Kingdom
559317,20697,LITTLE GREEN MONSTER SOFT TOY,2,07-07-2011 14:03,2.55,17611.0,United Kingdom
554104,23199,JUMBO BAG APPLES,10,22-05-2011 14:03,2.08,12705.0,Germany
550656,23075,PARLOUR CERAMIC WALL HOOK,4,20-04-2011 08:07,4.15,17652.0,United Kingdom
548491,21166,COOK WITH WINE METAL SIGN ,12,31-03-2011 13:14,2.08,14064.0,United Kingdom
576085,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,14-11-2011 08:28,2.1,15365.0,United Kingdom
566929,22867,HAND WARMER BIRD DESIGN,96,15-09-2011 15:21,1.85,17428.0,United Kingdom
553035,84760S,SMALL HANGING GLASS+ZINC LANTERN,2,12-05-2011 20:13,1.45,17337.0,United Kingdom
558370,15039,SANDALWOOD FAN,12,28-06-2011 15:44,0.85,17750.0,United Kingdom
557626,23175,REGENCY MILK JUG PINK ,6,21-06-2011 14:29,3.25,14175.0,United Kingdom
560577,47566,PARTY BUNTING,24,19-07-2011 15:07,4.95,18223.0,United Kingdom
542219,22470,HEART OF WICKER LARGE,12,26-01-2011 12:36,2.95,17735.0,United Kingdom
564643,22356,CHARLOTTE BAG PINK POLKADOT,4,26-08-2011 13:25,0.85,15356.0,United Kingdom
576661,82494L,WOODEN FRAME ANTIQUE WHITE ,1,16-11-2011 11:17,2.95,17377.0,United Kingdom
563714,22689,DOORMAT MERRY CHRISTMAS RED ,2,18-08-2011 15:51,7.95,14565.0,United Kingdom
555073,85178,VICTORIAN SEWING KIT,5,31-05-2011 11:39,1.25,16470.0,United Kingdom
569910,21930,JUMBO STORAGE BAG SKULLS,10,06-10-2011 16:47,2.08,17139.0,United Kingdom
570218,22852,DOG BOWL VINTAGE CREAM,4,09-10-2011 12:20,4.25,16873.0,United Kingdom
536805,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,02-12-2010 16:38,1.25,14775.0,United Kingdom
572925,23511,EMBROIDERED RIBBON REEL EMILY ,6,27-10-2011 09:18,2.08,12523.0,France
576615,23524,WALL ART HORSE & PONY ,1,15-11-2011 16:42,3.75,17231.0,United Kingdom
552536,22919,HERB MARKER MINT,12,10-05-2011 10:00,0.65,14209.0,United Kingdom
547650,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,24-03-2011 12:08,1.95,17059.0,United Kingdom
568910,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,12,29-09-2011 13:39,0.85,16574.0,United Kingdom
547850,82600,NO SINGING METAL SIGN,1,27-03-2011 12:06,2.1,14472.0,United Kingdom
578041,22348,TEA BAG PLATE RED RETROSPOT,5,22-11-2011 14:23,0.85,17338.0,United Kingdom
553039,21987,PACK OF 6 SKULL PAPER CUPS,216,13-05-2011 08:21,0.53,16422.0,United Kingdom
578843,21122,SET/10 PINK POLKADOT PARTY CANDLES,2,25-11-2011 16:13,1.25,17813.0,United Kingdom
540409,22423,REGENCY CAKESTAND 3 TIER,16,07-01-2011 10:00,10.95,16019.0,United Kingdom
556507,22752,SET 7 BABUSHKA NESTING BOXES,6,13-06-2011 09:55,8.5,12567.0,France
571696,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,18-10-2011 14:47,1.25,15604.0,United Kingdom
580673,23378,PACK OF 12 50'S CHRISTMAS TISSUES,48,05-12-2011 14:30,0.39,13089.0,United Kingdom
547658,21399,BLUE POLKADOT COFFEE MUG,12,24-03-2011 13:04,0.39,13736.0,United Kingdom
544568,10135,COLOURING PENCILS BROWN TUBE,10,21-02-2011 12:54,1.25,15065.0,United Kingdom
553710,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,18-05-2011 15:35,2.95,17338.0,United Kingdom
561051,23049,RECYCLED ACAPULCO MAT RED,10,24-07-2011 13:11,8.25,16684.0,United Kingdom
553737,23168,CLASSIC CAFE SUGAR DISPENSER,12,19-05-2011 08:50,1.25,15116.0,United Kingdom
540169,22686,FRENCH BLUE METAL DOOR SIGN No,3,05-01-2011 12:20,1.25,14527.0,United Kingdom
554098,85214,TUB 24 PINK FLOWER PEGS,4,22-05-2011 13:01,1.65,14769.0,United Kingdom
572028,22727,ALARM CLOCK BAKELIKE RED ,4,20-10-2011 11:47,3.75,15296.0,United Kingdom
537794,21169,YOU'RE CONFUSING ME METAL SIGN ,2,08-12-2010 13:01,1.69,16713.0,United Kingdom
537144,22297,HEART IVORY TRELLIS SMALL,2,05-12-2010 13:00,1.25,15880.0,United Kingdom
566730,21915,RED  HARMONICA IN BOX ,1,14-09-2011 13:31,1.25,14606.0,United Kingdom
536396,20679,EDWARDIAN PARASOL RED,6,01-12-2010 10:51,4.95,17850.0,United Kingdom
558355,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1,28-06-2011 14:58,2.1,13614.0,United Kingdom
569842,23404,HOME SWEET HOME BLACKBOARD,36,06-10-2011 13:28,4.15,13426.0,United Kingdom
565920,20723,STRAWBERRY CHARLOTTE BAG,10,08-09-2011 08:56,0.85,15298.0,United Kingdom
573413,85034A,3 GARDENIA MORRIS BOXED CANDLES,6,30-10-2011 16:12,1.25,15444.0,United Kingdom
574700,22285,HANGING HEN ON NEST DECORATION,4,06-11-2011 13:53,1.65,16033.0,United Kingdom
573380,22988,SOLDIERS EGG CUP ,12,30-10-2011 14:04,1.25,14572.0,United Kingdom
577824,48184,DOORMAT ENGLISH ROSE ,2,22-11-2011 09:42,8.25,15845.0,United Kingdom
544449,22257,FELT FARM ANIMAL SHEEP,2,20-02-2011 12:14,1.25,16115.0,United Kingdom
576783,22736,RIBBON REEL MAKING SNOWMEN ,10,16-11-2011 13:38,1.65,13447.0,United Kingdom
574701,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,06-11-2011 13:54,2.55,15426.0,United Kingdom
536796,22376,AIRLINE BAG VINTAGE JET SET WHITE,2,02-12-2010 15:46,4.25,15574.0,United Kingdom
572732,23230,WRAP ALPHABET DESIGN,50,25-10-2011 15:21,0.42,18079.0,United Kingdom
552244,22561,WOODEN SCHOOL COLOURING SET,1,06-05-2011 19:39,1.65,12748.0,United Kingdom
577018,22090,PAPER BUNTING RETROSPOT,40,17-11-2011 12:25,2.55,12971.0,United Kingdom
578074,M,Manual,1,22-11-2011 16:06,1.25,17590.0,United Kingdom
547925,22999,TRAVEL CARD WALLET RETRO PETALS,24,28-03-2011 13:57,0.42,12481.0,Germany
558028,22610,PENS ASSORTED FUNNY FACE,36,24-06-2011 11:39,0.19,15128.0,United Kingdom
547498,22382,LUNCH BAG SPACEBOY DESIGN ,1,23-03-2011 12:24,1.65,15021.0,United Kingdom
556491,21899,"KEY FOB , GARAGE DESIGN",2,12-06-2011 14:15,0.65,16794.0,United Kingdom
558768,22784,LANTERN CREAM GAZEBO ,1,03-07-2011 13:33,4.95,15952.0,United Kingdom
563238,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,8,15-08-2011 09:59,9.95,15093.0,United Kingdom
536529,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,01-12-2010 13:20,4.25,14237.0,United Kingdom
536575,84050,PINK HEART SHAPE EGG FRYING PAN,72,01-12-2010 16:01,1.25,13777.0,United Kingdom
554494,15044C,PURPLE PAPER PARASOL,2,24-05-2011 14:00,2.95,16327.0,United Kingdom
